1
,0.3um,0.5um,1.0um,2.0um,5.0um,10.0um,Sample Number
470,17900.0,1940.0,600.0,380,80.0,0.0,45
471,17660.0,1920.0,660.0,260,0.0,0.0,46
472,19100.0,2300.0,740.0,500,0.0,0.0,47
473,18940.0,2180.0,780.0,460,40.0,0.0,48
474,18800.0,2100.0,540.0,500,40.0,0.0,49
475,18640.0,1900.0,780.0,380,20.0,0.0,50
476,16560.0,2000.0,600.0,280,0.0,0.0,51
477,17060.0,2040.0,640.0,320,0.0,0.0,52
478,16060.0,2080.0,480.0,340,0.0,20.0,53
479,16780.0,1800.0,560.0,460,20.0,0.0,54
480,18300.0,2020.0,500.0,440,0.0,0.0,55
481,17080.0,1920.0,600.0,500,0.0,0.0,56
482,17840.0,1620.0,580.0,520,40.0,0.0,57
483,17800.0,2140.0,740.0,420,20.0,0.0,58
484,15960.0,2200.0,580.0,340,0.0,20.0,59
485,18020.0,1920.0,660.0,500,40.0,20.0,60
486,16600.0,1920.0,600.0,440,40.0,0.0,61
487,16120.0,1860.0,520.0,360,0.0,0.0,62
488,17420.0,2120.0,580.0,440,60.0,0.0,63
489,16800.0,1960.0,600.0,600,20.0,0.0,64
490,17200.0,2000.0,720.0,480,20.0,20.0,65
491,17440.0,1940.0,620.0,340,40.0,20.0,66
492,16380.0,1700.0,500.0,440,0.0,0.0,67
493,16560.0,2160.0,580.0,520,20.0,0.0,68
494,16680.0,1920.0,500.0,460,0.0,0.0,69
495,16380.0,2060.0,480.0,440,0.0,0.0,70
496,15780.0,1740.0,440.0,580,40.0,0.0,71
497,16520.0,2040.0,660.0,360,40.0,0.0,72
498,17740.0,1960.0,660.0,540,40.0,20.0,73
499,17160.0,2220.0,640.0,560,20.0,20.0,74
500,16800.0,1620.0,620.0,460,20.0,0.0,75
501,17040.0,1760.0,480.0,680,20.0,0.0,76
502,17240.0,1820.0,760.0,640,20.0,0.0,77
503,18420.0,1840.0,940.0,340,60.0,,78
504,16560.0,1800.0,500.0,460,20.0,0.0,79
505,17400.0,1680.0,800.0,380,40.0,0.0,80
506,17120.0,2080.0,480.0,460,40.0,20.0,81
507,18180.0,1980.0,480.0,600,20.0,0.0,82
508,16780.0,1880.0,660.0,580,0.0,0.0,83
509,16900.0,1780.0,700.0,600,0.0,0.0,84
510,16160.0,1800.0,560.0,680,40.0,0.0,85
511,17420.0,2160.0,780.0,720,20.0,,86
512,18380.0,2100.0,780.0,620,0.0,0.0,87
513,18820.0,1660.0,820.0,560,40.0,0.0,88
514,16360.0,2060.0,640.0,420,20.0,20.0,89
515,17200.0,2140.0,840.0,520,20.0,0.0,90
516,16840.0,2060.0,560.0,740,20.0,0.0,91
517,17100.0,2040.0,600.0,540,20.0,0.0,92
518,16760.0,2140.0,500.0,600,20.0,0.0,93
519,17140.0,1880.0,740.0,400,20.0,0.0,94
520,17100.0,2040.0,520.0,580,40.0,0.0,95
521,17380.0,2040.0,640.0,520,20.0,0.0,96
522,17520.0,1780.0,580.0,520,20.0,0.0,97
523,17880.0,1880.0,660.0,440,60.0,0.0,98
524,17000.0,1840.0,700.0,400,20.0,0.0,99
525,17320.0,2080.0,680.0,400,0.0,20.0,100
526,17460.0,2060.0,880.0,480,20.0,0.0,101
527,15440.0,1940.0,400.0,520,20.0,0.0,102
528,16500.0,1880.0,640.0,300,0.0,0.0,103
529,19160.0,1980.0,620.0,640,40.0,0.0,104
530,18600.0,2260.0,400.0,540,40.0,0.0,105
531,18420.0,1940.0,740.0,600,20.0,0.0,106
532,17520.0,1960.0,620.0,480,0.0,0.0,107
533,18700.0,2060.0,560.0,760,0.0,0.0,108
534,19880.0,1960.0,580.0,580,0.0,0.0,109
535,19800.0,1820.0,540.0,500,20.0,0.0,110
536,20340.0,2040.0,600.0,520,20.0,0.0,111
537,20000.0,2220.0,820.0,640,40.0,0.0,112
538,19140.0,1860.0,520.0,440,40.0,0.0,113
539,18560.0,2120.0,460.0,380,0.0,0.0,114
540,17960.0,2060.0,740.0,500,40.0,0.0,115
541,18200.0,2340.0,660.0,480,40.0,0.0,116
542,17640.0,1980.0,620.0,660,40.0,20.0,117
543,17720.0,1960.0,660.0,660,40.0,0.0,118
544,18240.0,2100.0,580.0,640,60.0,0.0,119
545,18740.0,1860.0,580.0,720,60.0,0.0,120
546,19040.0,2080.0,620.0,560,40.0,0.0,121
547,21360.0,2080.0,760.0,360,20.0,0.0,122
548,20680.0,1940.0,600.0,360,20.0,0.0,123
549,22600.0,2460.0,620.0,560,0.0,0.0,124
550,36480.0,2580.0,580.0,520,20.0,20.0,125
551,,,540.0,480,0.0,20.0,126
552,,,,420,0.0,0.0,127
553,,,940.0,500,20.0,0.0,128
554,,,740.0,700,60.0,0.0,129
555,33820.0,2920.0,700.0,700,20.0,0.0,130
556,23500.0,2500.0,740.0,580,60.0,0.0,131
557,23960.0,2580.0,720.0,360,0.0,0.0,132
558,23120.0,2380.0,580.0,560,20.0,0.0,133
559,25140.0,2620.0,580.0,240,40.0,0.0,134
560,27040.0,2800.0,560.0,400,20.0,0.0,135
561,27800.0,2780.0,500.0,500,40.0,0.0,136
562,26880.0,2800.0,500.0,600,0.0,0.0,137
563,24160.0,3000.0,420.0,620,80.0,20.0,138
564,22640.0,2540.0,640.0,480,20.0,20.0,139
565,20420.0,2560.0,740.0,620,40.0,0.0,140
566,19240.0,2480.0,680.0,660,60.0,0.0,141
567,19520.0,2300.0,560.0,620,40.0,20.0,142
568,18800.0,2400.0,720.0,320,60.0,0.0,143
569,18860.0,2340.0,720.0,420,20.0,0.0,144
570,18040.0,2140.0,640.0,520,,20.0,145
571,17760.0,2240.0,560.0,540,20.0,20.0,146
572,17600.0,2440.0,520.0,360,40.0,0.0,147
573,17960.0,2040.0,680.0,500,20.0,0.0,148
574,17680.0,2360.0,720.0,240,40.0,0.0,149
575,18420.0,1760.0,560.0,440,60.0,0.0,150
576,17120.0,2200.0,500.0,520,0.0,20.0,151
577,19400.0,1900.0,580.0,620,0.0,0.0,152
578,17860.0,2060.0,760.0,440,0.0,0.0,153
579,18740.0,1880.0,720.0,540,20.0,0.0,154
580,18620.0,2320.0,780.0,500,40.0,0.0,155
581,18180.0,2480.0,520.0,540,40.0,0.0,156
582,19260.0,2040.0,680.0,600,0.0,0.0,157
583,18480.0,2000.0,660.0,720,20.0,0.0,158
584,18820.0,2380.0,880.0,400,40.0,0.0,159
585,19140.0,1860.0,640.0,660,20.0,,160
586,18480.0,2280.0,580.0,540,60.0,0.0,161
587,17260.0,2060.0,680.0,340,60.0,0.0,162
588,19300.0,2340.0,580.0,680,40.0,0.0,163
589,22080.0,2080.0,480.0,480,,20.0,164
590,19180.0,2360.0,660.0,620,0.0,0.0,165
591,20180.0,2060.0,720.0,420,20.0,0.0,166
592,19440.0,2060.0,600.0,520,20.0,0.0,167
593,20340.0,1860.0,680.0,680,20.0,0.0,168
594,19320.0,2340.0,540.0,600,0.0,20.0,169
595,19140.0,1960.0,680.0,460,40.0,0.0,170
596,18100.0,2060.0,600.0,400,20.0,,171
597,17500.0,2140.0,700.0,620,20.0,0.0,172
598,17080.0,2260.0,720.0,400,40.0,,173
599,18340.0,1840.0,660.0,520,40.0,0.0,174
600,18140.0,1820.0,760.0,420,20.0,0.0,175
601,17300.0,2380.0,600.0,460,20.0,0.0,176
602,19220.0,2380.0,600.0,500,40.0,20.0,177
603,19800.0,2260.0,520.0,540,0.0,,178
604,19960.0,2340.0,520.0,460,20.0,0.0,179
605,20380.0,2340.0,660.0,620,40.0,20.0,180
606,19640.0,2180.0,520.0,400,40.0,0.0,181
607,20620.0,2080.0,760.0,620,40.0,0.0,182
608,21000.0,2160.0,660.0,480,80.0,0.0,183
609,21760.0,2080.0,640.0,600,20.0,0.0,184
610,24220.0,2440.0,560.0,480,40.0,0.0,185
611,23560.0,2380.0,640.0,700,20.0,,186
612,21820.0,2180.0,760.0,580,40.0,0.0,187
613,22180.0,2460.0,520.0,540,60.0,0.0,188
614,22800.0,2100.0,760.0,580,40.0,0.0,189
615,23840.0,2080.0,780.0,440,0.0,20.0,190
616,25840.0,2780.0,540.0,540,20.0,20.0,191
617,22300.0,2320.0,560.0,620,20.0,20.0,192
618,21720.0,2880.0,920.0,660,0.0,0.0,193
619,20420.0,2260.0,580.0,720,0.0,20.0,194
620,17140.0,2080.0,680.0,740,20.0,0.0,195
621,17360.0,1860.0,660.0,420,0.0,20.0,196
622,17300.0,1900.0,560.0,580,40.0,0.0,197
623,17060.0,1900.0,600.0,580,20.0,0.0,198
624,16660.0,2100.0,600.0,480,20.0,20.0,199
625,17380.0,1900.0,600.0,600,0.0,20.0,200
626,17540.0,2200.0,720.0,640,20.0,0.0,201
627,17480.0,1760.0,540.0,600,0.0,0.0,202
628,16120.0,1660.0,420.0,480,0.0,0.0,203
629,17140.0,1640.0,600.0,540,0.0,0.0,204
630,17420.0,2200.0,480.0,560,40.0,0.0,205
631,17420.0,2020.0,680.0,560,0.0,0.0,206
632,15200.0,1940.0,540.0,480,60.0,0.0,207
633,16500.0,2120.0,680.0,420,20.0,0.0,208
634,16420.0,1980.0,480.0,520,0.0,0.0,209
635,16480.0,2200.0,580.0,480,20.0,0.0,210
636,17560.0,2080.0,540.0,540,20.0,20.0,211
637,17560.0,1740.0,580.0,480,0.0,0.0,212
638,15860.0,1540.0,520.0,420,0.0,0.0,213
639,15760.0,1760.0,560.0,520,0.0,20.0,214
640,17040.0,1980.0,680.0,460,20.0,0.0,215
641,17020.0,2220.0,700.0,400,40.0,0.0,216
642,17720.0,2240.0,480.0,580,20.0,0.0,217
643,17940.0,2280.0,740.0,720,20.0,0.0,218
644,17200.0,1960.0,740.0,440,20.0,0.0,219
645,19160.0,1880.0,640.0,500,20.0,20.0,220
646,16600.0,2380.0,380.0,600,20.0,20.0,221
mean, 18502.396313364054, 2075.115207373272, 622.5454545454545, 499.09502262443436, 22.557077625570777, 3.5514018691588785, 111.0
max, 36480.0,3000.0,940.0,760.0,80.0,20.0,221.0
min, 15200.0,1400.0,360.0,240.0,0.0,0.0,1.0
std, 2714.514104529584,267.24955496459904,108.74490583680024,108.80798359171509,19.835104240409006,7.660929036760991,63.94137940332536
median, 17720.0,2040.0,600.0,500.0,20.0,0.0,111.0
5
,0.3um,0.5um,1.0um,2.0um,5.0um,10.0um,Sample Number
647,16600,2160.0,740,340.0,0.0,0.0,1
648,16280,1960.0,600,340.0,0.0,40.0,2
649,16160,1960.0,600,620.0,60.0,0.0,3
650,19080,2220.0,740,500.0,80.0,20.0,4
651,19220,2000.0,800,440.0,80.0,40.0,5
652,19580,2420.0,940,540.0,20.0,0.0,6
653,20860,2380.0,480,520.0,60.0,0.0,7
654,18740,2100.0,580,700.0,60.0,0.0,8
655,18400,2660.0,780,560.0,40.0,20.0,9
656,19060,2300.0,700,520.0,40.0,0.0,10
657,17800,2040.0,620,660.0,20.0,20.0,11
658,18480,2360.0,620,360.0,20.0,0.0,12
659,18260,1800.0,600,360.0,60.0,20.0,13
660,18000,2100.0,580,440.0,40.0,0.0,14
661,16700,1880.0,620,520.0,20.0,0.0,15
662,16820,2020.0,700,400.0,60.0,0.0,16
663,15780,1760.0,480,460.0,20.0,0.0,17
664,15460,1580.0,460,420.0,20.0,0.0,18
665,16100,1700.0,440,480.0,20.0,40.0,19
666,15180,1920.0,340,440.0,20.0,0.0,20
667,15720,1880.0,760,460.0,20.0,0.0,21
668,16520,2180.0,500,420.0,0.0,0.0,22
669,15060,1880.0,560,520.0,20.0,0.0,23
670,15860,1740.0,520,580.0,20.0,0.0,24
671,14900,2020.0,440,520.0,20.0,0.0,25
672,16220,2220.0,580,480.0,20.0,0.0,26
673,15400,2160.0,440,400.0,20.0,0.0,27
674,14780,1860.0,640,340.0,60.0,0.0,28
675,15360,1860.0,660,420.0,20.0,0.0,29
676,15960,1820.0,560,420.0,20.0,0.0,30
677,15500,1660.0,520,440.0,20.0,0.0,31
678,15740,1660.0,460,520.0,60.0,0.0,32
679,16020,1860.0,580,320.0,20.0,0.0,33
680,15020,2120.0,660,360.0,20.0,20.0,34
681,16660,1900.0,540,480.0,0.0,20.0,35
682,17280,1920.0,580,520.0,60.0,0.0,36
683,15300,1780.0,640,560.0,20.0,20.0,37
684,16740,1880.0,660,400.0,20.0,0.0,38
685,15700,1580.0,600,380.0,20.0,0.0,39
686,15620,2000.0,620,280.0,0.0,0.0,40
687,16720,1900.0,820,480.0,40.0,0.0,41
688,16240,1560.0,620,440.0,40.0,0.0,42
689,16860,1800.0,480,540.0,60.0,20.0,43
690,16280,2000.0,560,780.0,40.0,0.0,44
691,16760,2100.0,720,500.0,20.0,20.0,45
692,15200,2120.0,720,420.0,20.0,0.0,46
693,16340,1980.0,560,400.0,20.0,0.0,47
694,37760,1820.0,380,360.0,40.0,0.0,48
695,38420,1840.0,420,540.0,0.0,0.0,49
696,37600,1720.0,660,500.0,0.0,0.0,50
697,37200,1880.0,480,380.0,40.0,0.0,51
698,37860,1840.0,600,480.0,60.0,0.0,52
699,36440,2000.0,620,380.0,40.0,0.0,53
700,36920,2000.0,640,440.0,40.0,0.0,54
701,38380,1800.0,540,780.0,80.0,0.0,55
702,39720,1760.0,520,380.0,20.0,0.0,56
703,36220,1900.0,580,400.0,20.0,0.0,57
704,36600,1620.0,560,360.0,20.0,0.0,58
705,35000,2040.0,480,380.0,0.0,0.0,59
706,36180,1780.0,520,380.0,0.0,0.0,60
707,37380,1640.0,780,600.0,0.0,0.0,61
708,37140,1580.0,600,580.0,20.0,0.0,62
709,31740,1780.0,680,480.0,20.0,0.0,63
710,35760,1880.0,580,600.0,40.0,20.0,64
711,33820,1860.0,600,380.0,60.0,0.0,65
712,36360,2100.0,440,480.0,20.0,0.0,66
713,37460,1740.0,620,520.0,20.0,0.0,67
714,37000,1860.0,560,400.0,20.0,0.0,68
715,36240,1880.0,500,460.0,0.0,0.0,69
716,36280,2040.0,340,440.0,0.0,0.0,70
717,36660,1580.0,380,460.0,0.0,0.0,71
718,37840,1920.0,600,400.0,40.0,0.0,72
719,36900,1580.0,500,360.0,40.0,0.0,73
720,38620,1440.0,420,480.0,20.0,0.0,74
721,37280,1860.0,520,420.0,40.0,0.0,75
722,39440,1840.0,500,340.0,20.0,20.0,76
723,37900,1700.0,600,560.0,40.0,0.0,77
724,42120,1420.0,520,520.0,40.0,0.0,78
725,41880,1860.0,400,440.0,20.0,0.0,79
726,37440,1660.0,540,480.0,60.0,0.0,80
727,39940,1540.0,640,460.0,40.0,0.0,81
728,39520,1940.0,540,420.0,0.0,0.0,82
729,45780,1780.0,360,680.0,0.0,0.0,83
730,42200,1920.0,520,480.0,0.0,0.0,84
731,40740,1660.0,540,460.0,20.0,0.0,85
732,38080,2020.0,700,420.0,20.0,0.0,86
733,39840,2260.0,540,580.0,,0.0,87
734,44380,3020.0,780,760.0,80.0,0.0,88
735,44520,2360.0,680,440.0,40.0,0.0,89
736,38040,2380.0,660,580.0,20.0,0.0,90
737,41180,2320.0,460,420.0,20.0,0.0,91
738,40000,2360.0,640,500.0,40.0,0.0,92
739,43320,,660,640.0,40.0,40.0,93
740,42100,2860.0,660,380.0,0.0,20.0,94
741,43800,2400.0,720,600.0,40.0,0.0,95
742,41580,2600.0,760,620.0,40.0,0.0,96
743,43960,2400.0,560,660.0,0.0,20.0,97
744,39980,2100.0,340,540.0,20.0,0.0,98
745,40120,2260.0,640,560.0,20.0,20.0,99
746,39800,2240.0,620,560.0,0.0,0.0,100
747,38960,2020.0,600,440.0,0.0,0.0,101
748,37560,2520.0,540,520.0,80.0,0.0,102
749,40920,2520.0,420,420.0,60.0,20.0,103
750,41560,2960.0,840,760.0,20.0,20.0,104
751,40680,2400.0,720,540.0,0.0,20.0,105
752,42940,2520.0,320,460.0,60.0,20.0,106
753,41800,2420.0,680,800.0,80.0,20.0,107
754,44760,2700.0,860,680.0,20.0,0.0,108
755,43600,2360.0,700,540.0,60.0,20.0,109
756,41700,2540.0,500,600.0,60.0,0.0,110
757,42280,2480.0,640,600.0,40.0,0.0,111
758,40560,2320.0,680,620.0,80.0,20.0,112
759,34160,2040.0,520,340.0,40.0,20.0,113
760,37320,2220.0,600,340.0,20.0,20.0,114
761,37360,2060.0,440,460.0,80.0,0.0,115
762,34940,1600.0,460,460.0,0.0,0.0,116
763,35520,2120.0,860,460.0,60.0,20.0,117
764,41260,2000.0,680,720.0,20.0,0.0,118
765,41960,2000.0,560,520.0,60.0,0.0,119
766,35840,2000.0,720,640.0,60.0,0.0,120
767,36980,1840.0,640,500.0,,20.0,121
768,39200,2080.0,580,500.0,20.0,20.0,122
769,40760,1820.0,820,580.0,0.0,20.0,123
770,37500,2540.0,640,520.0,60.0,0.0,124
771,38660,2160.0,660,560.0,60.0,20.0,125
772,41580,1860.0,760,640.0,0.0,20.0,126
773,39640,2260.0,760,660.0,60.0,0.0,127
774,42220,2480.0,540,,60.0,,128
775,39440,2160.0,780,540.0,60.0,20.0,129
776,40480,2240.0,640,680.0,60.0,20.0,130
777,38460,2180.0,820,640.0,60.0,0.0,131
778,40600,2280.0,500,620.0,80.0,0.0,132
779,36660,2220.0,500,640.0,20.0,0.0,133
780,36400,1900.0,620,320.0,60.0,20.0,134
781,35120,2380.0,580,340.0,40.0,0.0,135
782,32980,2660.0,780,580.0,20.0,20.0,136
783,31720,2220.0,660,480.0,0.0,20.0,137
784,36020,1860.0,540,420.0,20.0,0.0,138
785,37160,2040.0,640,660.0,60.0,0.0,139
786,38680,2020.0,420,400.0,80.0,0.0,140
787,39440,1900.0,660,540.0,20.0,0.0,141
788,37040,1800.0,360,420.0,40.0,0.0,142
789,39720,1660.0,420,320.0,60.0,0.0,143
790,36640,2160.0,440,440.0,0.0,0.0,144
791,38440,1920.0,620,420.0,0.0,0.0,145
792,38340,1720.0,420,500.0,0.0,0.0,146
793,40240,1920.0,580,480.0,40.0,0.0,147
794,37800,1840.0,620,480.0,0.0,0.0,148
795,39000,1860.0,580,560.0,40.0,0.0,149
796,41040,2180.0,640,560.0,40.0,0.0,150
797,43520,2760.0,760,620.0,40.0,0.0,151
798,42000,2140.0,720,500.0,20.0,0.0,152
799,42560,2420.0,660,480.0,20.0,0.0,153
800,47760,2560.0,760,600.0,80.0,0.0,154
801,46060,2160.0,660,320.0,40.0,20.0,155
802,41880,2840.0,760,460.0,20.0,0.0,156
803,41120,,920,480.0,20.0,0.0,157
804,37980,2120.0,680,300.0,40.0,20.0,158
805,35560,1980.0,580,560.0,0.0,0.0,159
806,35380,1900.0,540,360.0,20.0,0.0,160
807,34320,1900.0,640,420.0,0.0,0.0,161
808,35620,1720.0,640,720.0,40.0,0.0,162
809,33960,1800.0,720,660.0,20.0,0.0,163
mean, 32528.34355828221, 2041.3664596273293, 599.5092024539878, 495.8024691358025, 31.5527950310559, 5.432098765432099, 82.0
max, 47760.0,3020.0,940.0,800.0,80.0,40.0,163.0
min, 14780.0,1420.0,320.0,280.0,0.0,0.0,1.0
std, 10489.686837809466,311.6257709465192,122.52388873135646,109.8261098455344,23.73180898633678,9.975047466821398,47.19816380609172
median, 37160.0,2000.0,600.0,480.0,20.0,0.0,82.0
6
,0.3um,0.5um,1.0um,2.0um,5.0um,10.0um,Sample Number
810,39740.0,1740,520.0,540,100.0,0.0,1
811,39760.0,1900,640.0,620,40.0,0.0,2
812,40960.0,2260,540.0,440,20.0,0.0,3
813,40980.0,1860,720.0,540,0.0,40.0,4
814,41260.0,2120,760.0,540,20.0,0.0,5
815,40840.0,1840,560.0,600,40.0,,6
816,39480.0,2000,540.0,340,40.0,0.0,7
817,39280.0,1840,700.0,440,20.0,20.0,8
818,39760.0,1820,420.0,560,0.0,0.0,9
819,41740.0,2360,740.0,700,60.0,20.0,10
820,41460.0,1960,760.0,420,20.0,20.0,11
821,36880.0,2100,580.0,460,20.0,0.0,12
822,37280.0,1880,560.0,540,20.0,20.0,13
823,38880.0,2020,500.0,480,0.0,20.0,14
824,40620.0,1920,520.0,500,80.0,0.0,15
825,37240.0,1560,420.0,400,40.0,0.0,16
826,42780.0,2060,620.0,680,40.0,0.0,17
827,,2500,860.0,560,20.0,0.0,18
828,41640.0,2140,480.0,320,20.0,0.0,19
829,36300.0,1860,340.0,620,20.0,0.0,20
830,35460.0,1780,540.0,360,60.0,0.0,21
831,38280.0,1460,360.0,360,0.0,0.0,22
832,37560.0,1780,460.0,480,20.0,0.0,23
833,39140.0,1840,640.0,480,20.0,0.0,24
834,38000.0,1520,540.0,800,0.0,0.0,25
835,36900.0,1840,500.0,440,20.0,0.0,26
836,37220.0,1700,520.0,380,60.0,0.0,27
837,38480.0,2020,460.0,600,40.0,0.0,28
838,41700.0,1960,620.0,540,0.0,0.0,29
839,40460.0,2080,540.0,500,20.0,0.0,30
840,40040.0,2000,480.0,420,0.0,0.0,31
841,38420.0,1860,700.0,480,60.0,20.0,32
842,43620.0,1980,480.0,620,60.0,20.0,33
843,41380.0,2180,660.0,560,40.0,20.0,34
844,39120.0,1900,620.0,460,40.0,0.0,35
845,43180.0,1840,460.0,720,20.0,0.0,36
846,40660.0,1920,580.0,440,20.0,0.0,37
847,37940.0,1660,540.0,360,0.0,0.0,38
848,36560.0,1560,460.0,420,0.0,0.0,39
849,36960.0,2160,640.0,540,20.0,0.0,40
850,38740.0,1920,600.0,500,60.0,0.0,41
851,39140.0,1440,520.0,540,0.0,0.0,42
852,37160.0,1660,840.0,480,40.0,0.0,43
853,35900.0,1960,500.0,540,20.0,20.0,44
854,38000.0,1960,620.0,440,40.0,0.0,45
855,40000.0,1920,440.0,620,0.0,,46
856,41660.0,1920,780.0,520,60.0,0.0,47
857,42080.0,1720,440.0,480,40.0,40.0,48
858,39060.0,1960,460.0,520,0.0,0.0,49
859,39120.0,1860,780.0,460,0.0,0.0,50
860,41000.0,2080,420.0,620,20.0,0.0,51
861,39740.0,2080,400.0,720,20.0,20.0,52
862,41320.0,1700,720.0,480,20.0,0.0,53
863,38720.0,1840,540.0,740,40.0,0.0,54
864,38040.0,1660,560.0,640,20.0,0.0,55
865,37560.0,1780,480.0,500,40.0,20.0,56
866,38820.0,2100,520.0,600,60.0,0.0,57
867,38160.0,2240,600.0,640,20.0,0.0,58
868,39460.0,2020,840.0,640,80.0,0.0,59
869,39160.0,2140,760.0,400,80.0,20.0,60
870,40040.0,1980,480.0,400,40.0,0.0,61
871,38860.0,2080,540.0,280,20.0,40.0,62
872,39940.0,1960,480.0,520,0.0,0.0,63
873,39700.0,1720,600.0,460,20.0,20.0,64
874,39920.0,1760,580.0,420,0.0,40.0,65
875,40840.0,1940,700.0,520,60.0,0.0,66
876,39020.0,2100,560.0,600,20.0,0.0,67
877,40400.0,2020,580.0,640,20.0,0.0,68
878,41280.0,2020,620.0,380,40.0,0.0,69
879,40820.0,2300,800.0,440,100.0,0.0,70
880,37660.0,1760,540.0,380,40.0,0.0,71
881,42040.0,1900,800.0,500,40.0,0.0,72
882,40920.0,1860,620.0,500,0.0,0.0,73
883,40360.0,2020,,720,60.0,0.0,74
884,40800.0,2140,680.0,460,20.0,0.0,75
885,40360.0,2220,660.0,480,60.0,0.0,76
886,38540.0,2120,540.0,640,60.0,20.0,77
887,37640.0,1980,500.0,660,40.0,0.0,78
888,38920.0,2180,,340,40.0,0.0,79
889,33480.0,1780,580.0,500,0.0,0.0,80
890,35980.0,1760,580.0,640,40.0,0.0,81
891,38760.0,1700,560.0,400,20.0,20.0,82
892,36940.0,1800,640.0,460,20.0,0.0,83
893,37920.0,1900,640.0,640,40.0,0.0,84
894,39220.0,1840,640.0,440,0.0,0.0,85
895,38980.0,1840,520.0,440,60.0,0.0,86
896,39740.0,2120,540.0,460,40.0,0.0,87
897,43680.0,1440,420.0,500,60.0,20.0,88
898,35000.0,2000,580.0,480,20.0,0.0,89
899,,2420,480.0,540,40.0,0.0,90
900,40060.0,2300,560.0,480,60.0,20.0,91
901,37500.0,2100,480.0,500,0.0,0.0,92
902,40980.0,2020,540.0,660,,0.0,93
903,41060.0,2060,500.0,520,0.0,0.0,94
904,39140.0,1760,620.0,280,0.0,0.0,95
905,39900.0,2120,760.0,540,20.0,0.0,96
906,41980.0,2180,540.0,500,20.0,20.0,97
907,44320.0,2000,580.0,540,100.0,0.0,98
908,41360.0,2040,320.0,460,60.0,0.0,99
909,42600.0,2060,460.0,380,0.0,20.0,100
910,38540.0,2300,480.0,420,20.0,20.0,101
911,35780.0,2080,520.0,600,40.0,0.0,102
912,40700.0,1920,600.0,360,0.0,0.0,103
913,39920.0,2160,760.0,460,0.0,0.0,104
914,40660.0,1760,640.0,440,20.0,0.0,105
915,41300.0,2100,600.0,640,20.0,0.0,106
916,39900.0,2040,460.0,500,60.0,0.0,107
917,36540.0,2020,760.0,500,0.0,40.0,108
918,40000.0,2000,620.0,320,20.0,20.0,109
919,40000.0,1980,600.0,420,20.0,0.0,110
920,41760.0,2200,580.0,520,20.0,0.0,111
921,38620.0,1980,560.0,400,20.0,20.0,112
922,40620.0,1820,540.0,520,60.0,0.0,113
923,34320.0,1940,680.0,520,20.0,40.0,114
924,40520.0,1860,560.0,380,20.0,0.0,115
925,40260.0,2000,460.0,400,40.0,0.0,116
926,39840.0,1640,560.0,440,40.0,0.0,117
927,40300.0,1440,560.0,640,20.0,0.0,118
928,39140.0,1580,560.0,540,20.0,0.0,119
929,36860.0,1740,620.0,380,60.0,0.0,120
930,39440.0,1680,460.0,280,60.0,0.0,121
931,37120.0,1660,500.0,480,80.0,20.0,122
932,38340.0,1600,520.0,480,20.0,0.0,123
933,35540.0,1740,540.0,380,20.0,0.0,124
934,38060.0,1720,660.0,720,0.0,0.0,125
935,37580.0,1940,460.0,480,0.0,0.0,126
936,39400.0,2120,460.0,620,20.0,0.0,127
937,37960.0,1900,680.0,420,40.0,0.0,128
938,39240.0,2460,800.0,480,0.0,0.0,129
939,38580.0,2300,580.0,420,0.0,0.0,130
940,37620.0,2020,580.0,420,20.0,0.0,131
941,37980.0,1680,540.0,560,40.0,20.0,132
942,38500.0,1780,580.0,500,0.0,0.0,133
943,36840.0,1820,380.0,340,0.0,0.0,134
944,39300.0,1640,520.0,340,20.0,0.0,135
945,36380.0,1860,560.0,540,0.0,0.0,136
946,40220.0,1920,460.0,560,60.0,20.0,137
947,39760.0,2220,640.0,740,0.0,20.0,138
948,38440.0,1920,680.0,520,20.0,0.0,139
949,41680.0,1880,540.0,520,20.0,0.0,140
950,36360.0,1820,420.0,500,0.0,0.0,141
951,36640.0,1780,420.0,260,0.0,0.0,142
952,37460.0,1820,460.0,500,40.0,0.0,143
953,36960.0,1720,700.0,480,60.0,0.0,144
954,36560.0,1820,660.0,520,0.0,0.0,145
955,36120.0,1700,580.0,460,20.0,0.0,146
956,37600.0,2080,480.0,560,0.0,0.0,147
957,38440.0,2400,660.0,420,60.0,0.0,148
958,38020.0,2220,380.0,580,20.0,0.0,149
959,37100.0,2120,580.0,340,20.0,0.0,150
960,35160.0,1880,540.0,540,0.0,0.0,151
961,35900.0,1940,480.0,500,0.0,0.0,152
962,38080.0,1940,680.0,540,20.0,0.0,153
963,36180.0,1620,560.0,420,0.0,0.0,154
964,36460.0,1920,540.0,560,20.0,0.0,155
965,38580.0,1720,660.0,460,100.0,20.0,156
966,40640.0,2040,540.0,440,0.0,0.0,157
967,41020.0,1700,580.0,560,20.0,0.0,158
968,42200.0,2120,380.0,720,20.0,0.0,159
969,38760.0,2020,460.0,420,0.0,20.0,160
970,39460.0,1360,740.0,440,0.0,0.0,161
971,39520.0,1840,480.0,500,0.0,0.0,162
972,36700.0,2280,780.0,520,40.0,0.0,163
973,40720.0,2140,600.0,480,40.0,0.0,164
974,34920.0,2080,460.0,700,20.0,20.0,165
975,41860.0,1780,540.0,440,40.0,20.0,166
976,40700.0,1640,560.0,720,60.0,20.0,167
