1
,0.3um,0.5um,1.0um,2.0um,5.0um,10.0um,Sample Number
486,,600,280.0,240,0.0,20.0,84
487,12760.0,860,260.0,300,0.0,0.0,85
488,11100.0,680,240.0,120,40.0,0.0,86
489,10780.0,1080,320.0,240,40.0,0.0,87
490,12040.0,440,120.0,100,0.0,0.0,88
491,10640.0,760,180.0,220,20.0,0.0,89
492,11480.0,740,160.0,180,60.0,0.0,90
493,10740.0,980,220.0,220,0.0,0.0,91
494,10480.0,1020,360.0,320,20.0,0.0,92
495,10500.0,900,220.0,120,0.0,0.0,93
496,10360.0,860,260.0,180,0.0,0.0,94
497,11360.0,900,100.0,260,0.0,0.0,95
498,10440.0,880,300.0,100,0.0,0.0,96
499,9640.0,740,300.0,260,40.0,0.0,97
500,10120.0,800,160.0,280,0.0,0.0,98
501,10620.0,740,180.0,240,40.0,20.0,99
502,10200.0,740,280.0,240,0.0,0.0,100
503,10420.0,900,220.0,260,20.0,0.0,101
504,10540.0,740,220.0,100,20.0,0.0,102
505,9400.0,880,380.0,120,20.0,0.0,103
506,9560.0,660,280.0,280,40.0,0.0,104
507,11380.0,940,300.0,140,20.0,0.0,105
508,10540.0,840,280.0,260,20.0,0.0,106
509,10840.0,940,180.0,220,20.0,0.0,107
510,10860.0,780,220.0,220,40.0,20.0,108
511,9880.0,960,220.0,240,20.0,,109
512,10360.0,780,80.0,180,0.0,0.0,110
513,9860.0,740,300.0,280,60.0,0.0,111
514,10640.0,660,260.0,280,20.0,20.0,112
515,10560.0,740,160.0,400,0.0,,113
516,9960.0,800,80.0,160,40.0,0.0,114
517,10640.0,940,180.0,200,20.0,0.0,115
518,9820.0,600,240.0,240,20.0,20.0,116
519,10980.0,920,320.0,180,20.0,0.0,117
520,10720.0,780,220.0,120,0.0,0.0,118
521,9380.0,720,120.0,220,0.0,0.0,119
522,10080.0,1140,280.0,280,0.0,0.0,120
523,10280.0,1000,360.0,140,20.0,0.0,121
524,10500.0,960,100.0,220,20.0,0.0,122
525,11000.0,1020,300.0,300,20.0,0.0,123
526,11580.0,840,200.0,220,20.0,20.0,124
527,11380.0,840,100.0,200,40.0,0.0,125
528,10380.0,940,280.0,180,40.0,0.0,126
529,10320.0,1040,320.0,80,20.0,0.0,127
530,11120.0,1060,360.0,160,20.0,0.0,128
531,10740.0,1160,220.0,220,0.0,0.0,129
532,11320.0,900,280.0,320,0.0,0.0,130
533,10820.0,980,360.0,220,20.0,0.0,131
534,10260.0,1160,160.0,160,40.0,20.0,132
535,10740.0,1020,320.0,340,0.0,0.0,133
536,11340.0,1160,220.0,220,0.0,20.0,134
537,11480.0,1060,200.0,160,0.0,,135
538,11020.0,960,100.0,200,20.0,0.0,136
539,11920.0,920,260.0,160,20.0,0.0,137
540,11260.0,1020,320.0,120,0.0,0.0,138
541,12560.0,1140,260.0,340,0.0,0.0,139
542,10960.0,1300,240.0,140,40.0,0.0,140
543,11280.0,900,280.0,120,20.0,0.0,141
544,11140.0,960,220.0,160,0.0,20.0,142
545,11320.0,1000,260.0,160,20.0,,143
546,11740.0,1040,400.0,200,20.0,0.0,144
547,11040.0,1200,200.0,220,0.0,0.0,145
548,10780.0,840,180.0,300,0.0,0.0,146
549,11680.0,1060,240.0,180,20.0,,147
550,10920.0,880,200.0,180,40.0,0.0,148
551,11700.0,920,320.0,160,20.0,0.0,149
552,11540.0,1020,300.0,200,20.0,0.0,150
553,11380.0,1180,320.0,220,20.0,0.0,151
554,12140.0,920,280.0,400,0.0,20.0,152
555,11940.0,900,400.0,240,20.0,0.0,153
556,11400.0,1400,180.0,220,20.0,0.0,154
557,11820.0,940,120.0,260,0.0,0.0,155
558,11940.0,980,280.0,200,0.0,0.0,156
559,12020.0,1080,300.0,200,,0.0,157
560,11060.0,1060,220.0,180,20.0,0.0,158
561,11980.0,1160,340.0,240,20.0,20.0,159
562,12280.0,1240,300.0,380,60.0,0.0,160
563,11080.0,1280,300.0,160,60.0,20.0,161
564,13300.0,1300,200.0,260,60.0,20.0,162
565,11820.0,1000,180.0,200,40.0,20.0,163
566,12660.0,1100,260.0,260,40.0,,164
567,11580.0,1160,180.0,420,20.0,0.0,165
568,11400.0,840,140.0,320,40.0,0.0,166
569,12100.0,1060,300.0,320,20.0,0.0,167
570,11440.0,1100,380.0,240,60.0,0.0,168
571,12400.0,980,220.0,200,20.0,20.0,169
572,11200.0,1160,180.0,180,20.0,0.0,170
573,11620.0,1020,360.0,160,20.0,0.0,171
574,11860.0,1100,180.0,260,20.0,0.0,172
575,11100.0,1160,340.0,300,60.0,0.0,173
576,10960.0,1220,260.0,260,20.0,0.0,174
577,11500.0,1020,240.0,320,40.0,0.0,175
578,12200.0,1260,180.0,300,20.0,0.0,176
579,11080.0,1220,300.0,320,40.0,0.0,177
580,11960.0,1120,280.0,380,20.0,0.0,178
581,11880.0,1040,240.0,160,20.0,0.0,179
582,11020.0,1000,220.0,300,,0.0,180
583,11980.0,1080,300.0,280,20.0,0.0,181
584,12420.0,1080,140.0,240,20.0,20.0,182
585,13260.0,1240,260.0,340,20.0,0.0,183
586,11940.0,1120,240.0,360,,0.0,184
587,11220.0,820,240.0,200,20.0,20.0,185
588,12540.0,840,140.0,260,0.0,0.0,186
589,12180.0,840,140.0,160,0.0,0.0,187
590,11180.0,1100,280.0,240,40.0,20.0,188
591,11240.0,860,220.0,280,0.0,0.0,189
592,11860.0,1240,200.0,280,20.0,0.0,190
593,11840.0,1040,220.0,200,,0.0,191
594,10880.0,920,180.0,140,40.0,0.0,192
595,11740.0,1040,260.0,280,20.0,0.0,193
596,12580.0,1320,340.0,160,40.0,0.0,194
597,11580.0,1140,180.0,260,0.0,20.0,195
598,11960.0,1160,240.0,260,40.0,,196
599,11140.0,920,,240,0.0,20.0,197
600,12080.0,860,120.0,220,20.0,20.0,198
601,11740.0,760,320.0,120,0.0,0.0,199
602,11200.0,880,260.0,140,20.0,0.0,200
603,11360.0,820,340.0,260,0.0,20.0,201
604,11660.0,1040,320.0,300,20.0,0.0,202
605,11200.0,980,340.0,160,0.0,0.0,203
606,12260.0,760,160.0,240,0.0,0.0,204
607,11460.0,1100,260.0,220,20.0,20.0,205
608,10780.0,980,280.0,200,40.0,0.0,206
609,11260.0,860,220.0,280,60.0,20.0,207
610,10820.0,1080,260.0,220,0.0,0.0,208
611,10880.0,1340,280.0,200,20.0,20.0,209
612,11240.0,740,180.0,120,0.0,0.0,210
613,11200.0,800,180.0,140,0.0,0.0,211
614,10580.0,1040,180.0,140,60.0,0.0,212
615,11580.0,1220,260.0,180,40.0,,213
616,11580.0,880,220.0,200,60.0,0.0,214
617,11240.0,1160,280.0,200,40.0,20.0,215
618,10260.0,1300,240.0,280,20.0,0.0,216
619,11020.0,1060,240.0,160,20.0,0.0,217
620,10120.0,760,160.0,280,20.0,0.0,218
621,9760.0,760,340.0,220,60.0,0.0,219
622,10240.0,780,280.0,160,0.0,0.0,220
623,9860.0,1060,260.0,300,20.0,20.0,221
mean, 10817.39534883721, 919.8190045248869, 233.0909090909091, 209.7737556561086, 16.38888888888889, 3.5849056603773586, 111.0
max, 15100.0,1400.0,420.0,420.0,60.0,20.0,221.0
min, 8540.0,440.0,40.0,60.0,0.0,0.0,1.0
std, 993.7903965699782,181.77899618869102,69.80397150252948,71.39164350712986,17.677121376373446,7.689308049811563,63.94137940332536
median, 10840.0,900.0,240.0,200.0,20.0,0.0,111.0
5
,0.3um,0.5um,1.0um,2.0um,5.0um,10.0um,Sample Number
624,12280.0,960.0,200.0,340,20,20.0,1
625,13100.0,1180.0,300.0,320,40,,2
626,12340.0,1460.0,220.0,320,0,0.0,3
627,11800.0,1520.0,340.0,260,20,0.0,4
628,10660.0,880.0,200.0,180,20,0.0,5
629,10960.0,900.0,240.0,260,40,20.0,6
630,10200.0,1040.0,240.0,240,0,0.0,7
631,9740.0,1000.0,300.0,180,0,,8
632,9780.0,1100.0,360.0,180,20,0.0,9
633,10620.0,1260.0,300.0,260,20,20.0,10
634,9840.0,1100.0,260.0,200,20,0.0,11
635,11120.0,880.0,220.0,200,20,0.0,12
636,9920.0,620.0,200.0,180,20,0.0,13
637,9740.0,1200.0,200.0,160,40,0.0,14
638,9420.0,780.0,220.0,220,0,0.0,15
639,10240.0,780.0,240.0,200,20,0.0,16
640,9680.0,980.0,240.0,220,20,20.0,17
641,10240.0,1040.0,180.0,220,60,0.0,18
642,10520.0,1080.0,220.0,220,0,0.0,19
643,9740.0,860.0,220.0,360,0,0.0,20
644,9700.0,700.0,260.0,240,40,0.0,21
645,10260.0,780.0,320.0,140,20,0.0,22
646,9820.0,1100.0,320.0,320,40,20.0,23
647,10360.0,980.0,240.0,240,20,0.0,24
648,10020.0,740.0,180.0,100,20,0.0,25
649,9420.0,720.0,300.0,220,0,0.0,26
650,9960.0,1080.0,200.0,220,20,0.0,27
651,10380.0,820.0,320.0,180,0,0.0,28
652,10920.0,940.0,200.0,240,80,0.0,29
653,10520.0,820.0,160.0,160,20,0.0,30
654,10340.0,740.0,160.0,240,40,0.0,31
655,9880.0,1060.0,260.0,220,0,20.0,32
656,10160.0,740.0,220.0,260,20,0.0,33
657,10020.0,920.0,360.0,220,20,0.0,34
658,10480.0,900.0,280.0,280,0,0.0,35
659,9900.0,720.0,240.0,280,20,20.0,36
660,10320.0,820.0,160.0,120,40,0.0,37
661,10360.0,720.0,160.0,180,20,0.0,38
662,,,200.0,260,0,0.0,39
663,16420.0,1480.0,180.0,180,0,0.0,40
664,10460.0,840.0,280.0,260,0,0.0,41
665,10040.0,860.0,220.0,120,20,0.0,42
666,9580.0,1040.0,220.0,180,0,0.0,43
667,9500.0,940.0,340.0,280,0,0.0,44
668,10340.0,800.0,140.0,200,20,0.0,45
669,9720.0,940.0,260.0,120,0,0.0,46
670,10140.0,780.0,200.0,140,0,0.0,47
671,11220.0,860.0,160.0,160,20,0.0,48
672,10240.0,840.0,240.0,160,20,0.0,49
673,10360.0,820.0,340.0,200,20,0.0,50
674,9960.0,700.0,240.0,220,60,20.0,51
675,10560.0,960.0,200.0,180,0,0.0,52
676,10000.0,680.0,220.0,220,40,0.0,53
677,10560.0,900.0,240.0,200,20,0.0,54
678,9600.0,720.0,260.0,280,60,0.0,55
679,9860.0,900.0,220.0,200,20,20.0,56
680,10340.0,720.0,100.0,180,0,0.0,57
681,10120.0,1000.0,300.0,260,80,0.0,58
682,10440.0,780.0,320.0,280,60,0.0,59
683,9620.0,840.0,280.0,300,0,0.0,60
684,9860.0,940.0,260.0,160,0,20.0,61
685,9960.0,580.0,200.0,260,20,20.0,62
686,10620.0,800.0,300.0,140,40,0.0,63
687,10020.0,760.0,280.0,120,20,0.0,64
688,10440.0,880.0,260.0,180,40,0.0,65
689,10460.0,740.0,360.0,240,20,,66
690,10080.0,940.0,200.0,220,20,0.0,67
691,9620.0,720.0,320.0,140,0,0.0,68
692,10880.0,860.0,200.0,180,0,0.0,69
693,10420.0,700.0,380.0,320,0,,70
694,9960.0,720.0,160.0,160,0,,71
695,10700.0,900.0,300.0,320,0,0.0,72
696,11340.0,940.0,300.0,220,0,0.0,73
697,10980.0,740.0,300.0,180,60,0.0,74
698,9600.0,820.0,200.0,220,20,0.0,75
699,10500.0,700.0,320.0,200,0,20.0,76
700,10380.0,540.0,200.0,140,20,0.0,77
701,10500.0,680.0,240.0,280,0,0.0,78
702,10480.0,640.0,300.0,260,40,20.0,79
703,10580.0,840.0,220.0,160,0,0.0,80
704,10440.0,900.0,120.0,120,0,0.0,81
705,9760.0,720.0,280.0,80,0,0.0,82
706,10340.0,1060.0,320.0,280,0,0.0,83
707,10220.0,820.0,280.0,220,0,0.0,84
708,10080.0,700.0,140.0,200,0,0.0,85
709,9360.0,740.0,220.0,380,20,0.0,86
710,11240.0,800.0,200.0,200,0,0.0,87
711,10540.0,1000.0,200.0,260,0,0.0,88
712,10080.0,760.0,200.0,260,0,0.0,89
713,9960.0,640.0,180.0,180,0,0.0,90
714,11460.0,1200.0,300.0,160,0,0.0,91
715,10320.0,800.0,180.0,180,0,20.0,92
716,16040.0,1160.0,280.0,200,40,0.0,93
717,10560.0,820.0,360.0,140,0,0.0,94
718,10560.0,760.0,260.0,120,0,0.0,95
719,11180.0,800.0,380.0,160,20,0.0,96
720,10240.0,840.0,200.0,140,20,0.0,97
721,10540.0,800.0,200.0,220,0,0.0,98
722,10760.0,580.0,200.0,200,20,0.0,99
723,11180.0,920.0,160.0,200,20,0.0,100
724,10500.0,760.0,220.0,200,20,0.0,101
725,11740.0,1200.0,420.0,260,40,0.0,102
726,10700.0,1020.0,220.0,180,20,0.0,103
727,10080.0,720.0,220.0,240,40,0.0,104
728,11300.0,1140.0,360.0,260,20,0.0,105
729,12980.0,,280.0,340,60,20.0,106
730,12700.0,1680.0,400.0,340,20,0.0,107
731,11200.0,740.0,300.0,200,40,20.0,108
732,12660.0,1200.0,280.0,120,20,,109
733,12000.0,1260.0,260.0,360,0,0.0,110
734,11480.0,1700.0,280.0,260,20,0.0,111
735,11320.0,1300.0,,260,20,0.0,112
736,13080.0,1320.0,380.0,220,60,0.0,113
737,10780.0,1120.0,300.0,260,0,0.0,114
738,10500.0,840.0,220.0,60,20,0.0,115
739,11280.0,1140.0,,340,20,0.0,116
740,10920.0,880.0,180.0,160,0,0.0,117
741,11560.0,680.0,220.0,200,40,0.0,118
742,11920.0,1100.0,240.0,260,20,0.0,119
743,11220.0,800.0,320.0,360,20,0.0,120
744,11820.0,1000.0,280.0,260,0,20.0,121
745,10600.0,980.0,320.0,260,40,20.0,122
746,11280.0,1100.0,200.0,260,60,0.0,123
747,11420.0,1120.0,220.0,280,60,0.0,124
748,10860.0,1380.0,360.0,320,20,0.0,125
749,12360.0,1160.0,340.0,260,60,0.0,126
750,11640.0,1080.0,280.0,260,80,0.0,127
751,11700.0,1260.0,200.0,420,20,0.0,128
752,11720.0,1560.0,240.0,280,60,0.0,129
753,10940.0,1200.0,300.0,260,20,0.0,130
754,12320.0,1220.0,380.0,160,40,20.0,131
755,11280.0,1280.0,280.0,340,20,20.0,132
756,10960.0,900.0,220.0,320,40,0.0,133
757,10580.0,940.0,120.0,280,0,0.0,134
758,10680.0,820.0,140.0,160,0,0.0,135
759,11060.0,900.0,400.0,60,40,20.0,136
760,11020.0,980.0,240.0,280,20,0.0,137
761,10700.0,1040.0,200.0,300,80,20.0,138
762,10140.0,840.0,240.0,160,60,0.0,139
763,10420.0,1020.0,280.0,200,20,0.0,140
764,11780.0,840.0,380.0,140,20,0.0,141
765,10640.0,1180.0,260.0,160,0,0.0,142
766,10380.0,780.0,160.0,220,20,0.0,143
767,12020.0,1060.0,380.0,160,60,20.0,144
768,11840.0,800.0,240.0,280,0,0.0,145
769,11240.0,820.0,160.0,240,20,0.0,146
770,11440.0,700.0,280.0,220,0,0.0,147
771,10900.0,940.0,140.0,180,20,20.0,148
772,12660.0,1100.0,140.0,200,0,0.0,149
773,11340.0,1180.0,240.0,280,0,0.0,150
774,10560.0,940.0,380.0,300,0,0.0,151
775,10760.0,820.0,340.0,380,0,0.0,152
776,12140.0,1020.0,220.0,240,20,0.0,153
777,14040.0,1100.0,220.0,240,20,0.0,154
778,12000.0,940.0,240.0,260,0,0.0,155
779,11900.0,960.0,320.0,220,20,0.0,156
780,13980.0,960.0,160.0,260,20,0.0,157
781,13860.0,920.0,180.0,280,20,0.0,158
782,12600.0,1160.0,220.0,120,40,0.0,159
783,,1680.0,320.0,160,20,0.0,160
784,,1520.0,140.0,220,20,0.0,161
785,15840.0,1400.0,380.0,160,20,0.0,162
786,,,260.0,60,0,20.0,163
787,16220.0,1400.0,280.0,120,0,0.0,164
mean, 10922.75, 951.4285714285714, 251.4814814814815, 221.09756097560975, 19.878048780487806, 3.1645569620253164, 82.5
max, 16420.0,1700.0,420.0,420.0,80.0,20.0,164.0
min, 9360.0,540.0,100.0,60.0,0.0,0.0,1.0
std, 1250.4177666663923,230.62647599217962,68.22707994296057,67.96798411885048,20.364404313422742,7.322298862412867,47.486840282335066
median, 10560.0,900.0,240.0,220.0,20.0,0.0,82.5
6
,0.3um,0.5um,1.0um,2.0um,5.0um,10.0um,Sample Number
788,12680.0,940.0,100.0,140,20.0,0.0,1
789,13500.0,1420.0,220.0,300,0.0,0.0,2
790,13940.0,1180.0,200.0,160,60.0,0.0,3
791,11800.0,1120.0,340.0,340,20.0,0.0,4
792,11360.0,840.0,360.0,380,40.0,0.0,5
793,13100.0,1200.0,340.0,300,20.0,0.0,6
794,12020.0,1120.0,180.0,340,0.0,0.0,7
795,12860.0,1020.0,280.0,140,40.0,0.0,8
796,12700.0,960.0,280.0,360,20.0,0.0,9
797,14260.0,1100.0,320.0,120,20.0,,10
798,12000.0,1120.0,220.0,140,20.0,0.0,11
799,13380.0,1100.0,500.0,200,20.0,0.0,12
800,12940.0,1000.0,380.0,220,20.0,20.0,13
801,12300.0,1140.0,200.0,220,0.0,0.0,14
802,12760.0,1260.0,240.0,100,20.0,0.0,15
803,12480.0,1080.0,220.0,200,20.0,0.0,16
804,11280.0,1080.0,440.0,340,40.0,20.0,17
805,11660.0,1160.0,320.0,200,20.0,0.0,18
806,13080.0,1380.0,300.0,200,40.0,0.0,19
807,12480.0,1420.0,280.0,260,20.0,0.0,20
808,13140.0,1280.0,220.0,220,0.0,0.0,21
809,12700.0,980.0,360.0,300,0.0,0.0,22
810,12940.0,1060.0,180.0,220,0.0,0.0,23
811,14920.0,1480.0,360.0,240,0.0,0.0,24
812,19160.0,1640.0,340.0,340,60.0,0.0,25
813,15380.0,1300.0,200.0,280,20.0,0.0,26
814,13400.0,1320.0,220.0,260,0.0,0.0,27
815,12380.0,1100.0,360.0,240,40.0,0.0,28
816,11860.0,1720.0,500.0,260,0.0,0.0,29
817,12660.0,1080.0,200.0,280,20.0,20.0,30
818,12060.0,1140.0,200.0,220,0.0,0.0,31
819,11560.0,960.0,300.0,200,20.0,0.0,32
820,10960.0,1080.0,220.0,140,0.0,0.0,33
821,10880.0,980.0,120.0,280,0.0,0.0,34
822,11120.0,740.0,220.0,180,0.0,0.0,35
823,9960.0,940.0,180.0,180,0.0,0.0,36
824,10820.0,960.0,200.0,160,0.0,20.0,37
825,10920.0,660.0,180.0,180,0.0,0.0,38
826,10780.0,1020.0,440.0,220,20.0,0.0,39
827,10900.0,880.0,160.0,120,40.0,0.0,40
828,11320.0,900.0,260.0,220,0.0,0.0,41
829,10580.0,860.0,180.0,200,60.0,0.0,42
830,11120.0,860.0,280.0,120,20.0,0.0,43
831,11120.0,720.0,300.0,260,0.0,20.0,44
832,12240.0,960.0,280.0,280,20.0,0.0,45
833,11860.0,740.0,360.0,200,20.0,0.0,46
834,11500.0,660.0,160.0,200,0.0,20.0,47
835,11260.0,920.0,240.0,160,20.0,0.0,48
836,9640.0,1020.0,340.0,280,40.0,0.0,49
837,11140.0,1220.0,420.0,240,40.0,0.0,50
838,10680.0,940.0,220.0,140,0.0,0.0,51
839,11740.0,1020.0,220.0,340,20.0,0.0,52
840,10800.0,840.0,140.0,260,20.0,20.0,53
841,10520.0,880.0,200.0,220,0.0,0.0,54
842,10700.0,680.0,180.0,240,0.0,0.0,55
843,12260.0,1000.0,280.0,280,0.0,0.0,56
844,10500.0,820.0,340.0,240,40.0,0.0,57
845,11740.0,1020.0,300.0,100,0.0,0.0,58
846,11340.0,1080.0,280.0,260,40.0,0.0,59
847,11540.0,920.0,240.0,180,40.0,0.0,60
848,10560.0,800.0,100.0,240,0.0,0.0,61
849,11760.0,1100.0,240.0,220,0.0,0.0,62
850,10780.0,1060.0,220.0,200,20.0,0.0,63
851,11840.0,980.0,380.0,180,0.0,20.0,64
852,11420.0,880.0,220.0,320,0.0,0.0,65
853,11260.0,860.0,280.0,260,20.0,20.0,66
854,11300.0,1080.0,220.0,220,20.0,0.0,67
855,11460.0,1060.0,120.0,200,0.0,0.0,68
856,12660.0,900.0,220.0,280,20.0,0.0,69
857,12320.0,940.0,120.0,240,20.0,0.0,70
858,11260.0,1080.0,420.0,300,0.0,0.0,71
859,12840.0,1260.0,260.0,120,0.0,0.0,72
860,12700.0,1180.0,120.0,240,20.0,0.0,73
861,12200.0,1160.0,280.0,260,0.0,20.0,74
862,12900.0,700.0,280.0,260,40.0,20.0,75
863,12640.0,1180.0,280.0,320,0.0,0.0,76
864,12420.0,920.0,360.0,180,0.0,0.0,77
865,12700.0,1160.0,320.0,340,40.0,0.0,78
866,13300.0,1120.0,200.0,220,40.0,0.0,79
867,12700.0,1080.0,380.0,280,0.0,0.0,80
868,12480.0,1240.0,280.0,260,0.0,0.0,81
869,12200.0,1020.0,220.0,280,60.0,0.0,82
870,11640.0,980.0,300.0,380,0.0,20.0,83
871,13160.0,1120.0,300.0,300,20.0,20.0,84
872,13660.0,1040.0,280.0,380,0.0,0.0,85
873,13240.0,1000.0,180.0,360,,0.0,86
874,12200.0,1060.0,280.0,280,0.0,0.0,87
875,12200.0,920.0,200.0,280,0.0,0.0,88
876,12760.0,1260.0,340.0,280,20.0,0.0,89
877,12640.0,1080.0,220.0,320,0.0,20.0,90
878,13140.0,1020.0,140.0,260,20.0,0.0,91
879,15220.0,1300.0,260.0,260,0.0,0.0,92
880,12820.0,1120.0,260.0,240,0.0,0.0,93
881,15040.0,1200.0,300.0,260,0.0,0.0,94
882,15020.0,1060.0,280.0,380,20.0,0.0,95
883,15520.0,1060.0,200.0,260,40.0,0.0,96
884,14680.0,1360.0,340.0,300,20.0,0.0,97
885,13000.0,860.0,380.0,180,20.0,0.0,98
886,14760.0,1160.0,140.0,280,20.0,20.0,99
887,13080.0,1100.0,220.0,200,20.0,0.0,100
888,12700.0,1140.0,260.0,360,0.0,20.0,101
889,12560.0,940.0,340.0,180,0.0,0.0,102
890,11740.0,860.0,240.0,220,40.0,0.0,103
891,12220.0,1080.0,260.0,180,20.0,0.0,104
892,11820.0,900.0,200.0,200,0.0,20.0,105
893,11660.0,1000.0,340.0,240,20.0,20.0,106
894,12280.0,1040.0,280.0,320,0.0,0.0,107
895,10800.0,940.0,420.0,140,60.0,0.0,108
896,12320.0,860.0,360.0,280,40.0,0.0,109
897,11540.0,860.0,380.0,160,0.0,0.0,110
898,11160.0,940.0,260.0,260,40.0,0.0,111
899,11520.0,980.0,160.0,240,20.0,20.0,112
900,11220.0,1100.0,200.0,300,20.0,0.0,113
901,11100.0,820.0,200.0,240,40.0,0.0,114
902,11600.0,960.0,180.0,320,20.0,0.0,115
903,10920.0,1040.0,300.0,320,20.0,0.0,116
904,10220.0,860.0,220.0,140,20.0,0.0,117
905,11040.0,960.0,320.0,240,20.0,0.0,118
906,11900.0,760.0,220.0,140,0.0,20.0,119
907,10820.0,1060.0,260.0,300,20.0,0.0,120
908,11660.0,1160.0,240.0,280,40.0,0.0,121
909,11700.0,1300.0,300.0,100,0.0,0.0,122
910,11980.0,1320.0,320.0,280,0.0,0.0,123
911,11760.0,1100.0,320.0,300,0.0,0.0,124
912,11360.0,900.0,220.0,200,0.0,20.0,125
913,11600.0,760.0,200.0,140,0.0,0.0,126
914,11240.0,900.0,280.0,300,40.0,0.0,127
915,11660.0,900.0,280.0,180,40.0,0.0,128
916,12100.0,1000.0,300.0,340,20.0,20.0,129
917,11460.0,880.0,260.0,280,20.0,0.0,130
918,11420.0,1040.0,300.0,140,20.0,0.0,131
919,11660.0,920.0,380.0,160,40.0,0.0,132
920,11880.0,940.0,240.0,260,20.0,20.0,133
921,13340.0,860.0,260.0,220,40.0,20.0,134
922,,,340.0,260,20.0,0.0,135
923,,1880.0,360.0,400,40.0,0.0,136
924,,,360.0,420,40.0,0.0,137
925,13980.0,1560.0,280.0,340,20.0,0.0,138
926,19800.0,1320.0,400.0,320,60.0,20.0,139
927,18280.0,1440.0,380.0,220,60.0,0.0,140
928,18180.0,1520.0,260.0,340,20.0,,141
929,17420.0,1500.0,300.0,320,60.0,,142
930,18160.0,1520.0,360.0,260,0.0,0.0,143
931,21700.0,1600.0,280.0,260,20.0,20.0,144
932,24240.0,1700.0,340.0,140,40.0,,145
933,21260.0,1680.0,280.0,360,40.0,0.0,146
934,16580.0,1400.0,360.0,280,40.0,20.0,147
935,17000.0,1600.0,440.0,300,0.0,0.0,148
936,15480.0,960.0,180.0,320,20.0,0.0,149
937,14680.0,1140.0,180.0,180,20.0,0.0,150
938,13540.0,1260.0,260.0,240,20.0,,151
939,15800.0,940.0,340.0,340,40.0,0.0,152
940,20520.0,1640.0,200.0,280,0.0,0.0,153
941,,1840.0,280.0,220,0.0,0.0,154
942,,,280.0,160,20.0,0.0,155
943,,,300.0,280,0.0,0.0,156
944,,,340.0,200,0.0,20.0,157
945,17960.0,1620.0,240.0,220,20.0,0.0,158
946,14460.0,980.0,120.0,200,40.0,0.0,159
947,13520.0,1160.0,280.0,160,20.0,0.0,160
948,11840.0,1260.0,200.0,180,0.0,20.0,161
949,12620.0,1260.0,420.0,220,20.0,0.0,162
950,15380.0,1120.0,280.0,100,0.0,0.0,163
951,14260.0,1340.0,100.0,140,20.0,0.0,164
952,13780.0,880.0,220.0,160,60.0,0.0,165
953,12800.0,940.0,400.0,300,40.0,0.0,166
954,11440.0,880.0,180.0,260,20.0,0.0,167
955,19540.0,1280.0,160.0,300,20.0,20.0,168
956,,1860.0,280.0,240,20.0,0.0,169
957,17860.0,1260.0,340.0,140,0.0,0.0,170
958,13360.0,1020.0,280.0,240,40.0,0.0,171
959,14160.0,1020.0,400.0,280,20.0,0.0,172
960,11800.0,1000.0,240.0,240,0.0,0.0,173
961,12480.0,980.0,180.0,260,0.0,0.0,174
962,12240.0,860.0,240.0,380,20.0,20.0,175
963,12280.0,1040.0,220.0,220,0.0,0.0,176
964,12020.0,900.0,240.0,300,20.0,0.0,177
965,12320.0,980.0,320.0,240,20.0,0.0,178
966,12420.0,1260.0,280.0,260,20.0,0.0,179
967,12080.0,780.0,340.0,100,0.0,0.0,180
968,11760.0,900.0,320.0,140,20.0,20.0,181
969,12060.0,800.0,200.0,260,40.0,0.0,182
970,12940.0,960.0,300.0,260,40.0,,183
971,12420.0,1200.0,260.0,140,40.0,0.0,184
972,14940.0,,280.0,360,40.0,0.0,185
973,12760.0,1240.0,260.0,240,60.0,0.0,186
974,14960.0,,,240,40.0,0.0,187
975,16880.0,,500.0,260,0.0,0.0,188
976,11560.0,1160.0,340.0,200,0.0,0.0,189
977,11340.0,980.0,320.0,260,60.0,0.0,190
978,12520.0,1300.0,260.0,300,40.0,20.0,191
979,11660.0,1300.0,220.0,360,20.0,0.0,192
980,12100.0,1000.0,320.0,280,0.0,0.0,193
981,12500.0,1040.0,280.0,240,20.0,20.0,194
982,12260.0,1420.0,280.0,280,0.0,0.0,195
983,13300.0,1240.0,300.0,220,20.0,0.0,196
984,11520.0,1120.0,320.0,260,20.0,20.0,197
985,12200.0,1020.0,240.0,280,20.0,20.0,198
986,12420.0,980.0,340.0,300,60.0,0.0,199
987,11900.0,1260.0,180.0,260,20.0,0.0,200
988,12420.0,980.0,280.0,260,0.0,0.0,201
989,11940.0,860.0,100.0,260,20.0,,202
990,10920.0,1080.0,320.0,360,0.0,0.0,203
991,12340.0,1060.0,240.0,100,40.0,0.0,204
992,12340.0,1140.0,300.0,280,20.0,0.0,205
993,11620.0,1040.0,320.0,80,60.0,0.0,206
994,12540.0,780.0,220.0,280,20.0,0.0,207
995,13360.0,940.0,180.0,200,20.0,0.0,208
996,11860.0,1140.0,220.0,260,20.0,20.0,209
997,11860.0,1000.0,260.0,360,20.0,0.0,210
998,12940.0,1000.0,280.0,180,20.0,0.0,211
999,12360.0,1000.0,240.0,200,0.0,0.0,212
1000,12660.0,1140.0,320.0,200,0.0,0.0,213
mean, 12831.80487804878, 1086.9268292682927, 270.75471698113205, 243.75586854460093, 19.056603773584907, 3.592233009708738, 107.0
